         0        32   4.49298
        10        64   4.65237   4.65237
        10        65   4.65237   4.65237
        10        66
        10        67
        10        68
        10        69
        10        70   3.74658   2.07971
        10        71   2.07971   3.74658
        10        72
        10        73
        10        74
        10        75
        11        32
        11        33
        11        34
        11        35
        11        36
        11        37
        11        38
        11        39
        11        40
        11        41
        11        42   3.64889   4.79015
        11        43   4.79015   3.64889
        11        44
        11        45
        11        46   4.79015   3.64889
        11        47   3.64889   4.79015
        11        48   2.00762   4.78550
        11        49   4.78550   2.00762
        11        50
        11        51
        11        52   4.78550   2.00762
        11        53   2.00762   4.78550
        11        54
        11        55
        11        56   4.71246   4.65515
        11        57   4.65515   4.71246
        11        58
        11        59
        11        60   4.65515   4.71246
        11        61   4.71246   4.65515
        11        62
        11        63
        11        64
        11        65
        11        66   4.65237   4.65237
        11        67   4.65237   4.65237
        11        68   2.07971   3.74658
        11        69   3.74658   2.07971
        11        70
        11        71
        11        72
        11        73
        11        74
        11        75
        12        32
        12        33
        12        34   4.98021
        12        35   4.98021
        12        36
        12        37
        12        38
        12        39
        12        40   3.69341   2.00252
        12        41   2.00252   3.69341
        12        42
        12        43
        12        44   3.51687   4.69037
        12        45   4.69037   3.51687
        12        46
        12        47
        12        48
        12        49
        12        50   4.80711   2.05860
        12        51   2.05860   4.80711
        12        52
        12        53
        12        54   4.71332   4.61448
        12        55   4.71332   4.61448
        12        56
        12        57
        12        58   4.56466   4.62309
        12        59   4.62309   4.56466
        12        60
        12        61
        12        62
        12        63
        12        64   2.01879   4.65780
        12        65   4.65780   2.01879
        12        66
        12        67
        12        68
        12        69
        12        70   4.77200   3.61389
        12        71   3.61389   4.77200
        12        72
        12        73
        12        74
        12        75
        13        32   4.98021
        13        33   4.98021
        13        34
        13        35
        13        36
        13        37
        13        38
        13        39
        13        40
        13        41
        13        42   2.00252   3.69341
        13        43   3.69341   2.00252
        13        44
        13        45
        13        46   4.69037   3.51687
        13        47   3.51687   4.69037
        13        48   2.05860   4.80711
        13        49   4.80711   2.05860
        13        50
        13        51
        13        52   4.61448   4.71332
        13        53   4.61448   4.71332
        13        54
        13        55
        13        56   4.62309   4.56466
        13        57   4.56466   4.62309
        13        58
        13        59
        13        60
        13        61
        13        62
        13        63
        13        64
        13        65
        13        66   4.65780   2.01879
        13        67   2.01879   4.65780
        13        68   3.61389   4.77200
        13        69   4.77200   3.61389
        13        70
        13        71
        13        72
        13        73
        13        74
        13        75
        14        32
        14        33
        14        34
        14        35
        14        36
        14        37
        14        38   4.98021
        14        39   4.98021
        14        40   4.69037   3.51687
        14        41   3.51687   4.69037
        14        42
        14        43
        14        44   2.00252   3.69341
        14        45   3.69341   2.00252
        14        46
        14        47
        14        48
        14        49
        14        50   4.61448   4.71332
        14        51   4.61448   4.71332
        14        52
        14        53
        14        54   2.05860   4.80711
        14        55   4.80711   2.05860
        14        56
        14        57
        14        58
        14        59
        14        60
        14        61
        14        62   4.62309   4.56466
        14        63   4.56466   4.62309
        14        64   2.01879   4.65780
        14        65   4.65780   2.01879
        14        66
        14        67
        14        68
        14        69
        14        70   4.77200   3.61389
        14        71   3.61389   4.77200
        14        72
        14        73
        14        74
        14        75
        15        32
        15        33
        15        34
        15        35
        15        36   4.98021
        15        37   4.98021
        15        38
        15        39
        15        40
        15        41
        15        42   3.51687   4.69037
        15        43   4.69037   3.51687
        15        44
        15        45
        15        46   3.69341   2.00252
        15        47   2.00252   3.69341
        15        48   4.71332   4.61448
        15        49   4.71332   4.61448
        15        50
        15        51
        15        52   4.80711   2.05860
        15        53   2.05860   4.80711
        15        54
        15        55
        15        56
        15        57
        15        58
        15        59
        15        60   4.56466   4.62309
        15        61   4.62309   4.56466
        15        62
        15        63
        15        64
        15        65
        15        66   4.65780   2.01879
        15        67   2.01879   4.65780
        15        68   3.61389   4.77200
        15        69   4.77200   3.61389
        15        70
        15        71
        15        72
        15        73
        15        74
        15        75
        16        32   4.32961   4.11871
        16        33
        16        34
        16        35   4.90702
        16        36
        16        37
        16        38
        16        39
        16        40
        16        41
        16        42   3.29000
        16        43   1.85496   4.49168
        16        44
        16        45
        16        46   4.77348   4.41199
        16        47
        16        48   3.44982   1.85787
        16        49   3.41834   4.37951
        16        50
        16        51
        16        52   4.56401
        16        53   4.58763   3.54920
        16        54
        16        55
        16        56   1.85840
        16        57
        16        58
        16        59
        16        60
        16        61   3.70349
        16        62
        16        63
        16        64
        16        65
        16        66   4.31912
        16        67   4.59307   3.37577
        16        68   3.47081
        16        69   1.91463   4.50773
        16        70
        16        71
        16        72
        16        73
        16        74
        16        75   4.17183
        17        32
        17        33   4.11871   4.32961
        17        34   4.90702
        17        35
        17        36
        17        37
        17        38
        17        39
        17        40
        17        41
        17        42   4.49168   1.85496
        17        43   3.29000
        17        44
        17        45
        17        46
        17        47   4.77348   4.41199
        17        48   4.37951   3.41834
        17        49   1.85787   3.44982
        17        50
        17        51
        17        52   3.54920   4.58763
        17        53   4.56401
        17        54
        17        55
        17        56
        17        57   1.85840
        17        58
        17        59
        17        60   3.70349
        17        61
        17        62
        17        63
        17        64
        17        65
        17        66   3.37577   4.59307
        17        67   4.31912
        17        68   4.50773   1.91463
        17        69   3.47081
        17        70
        17        71
        17        72
        17        73
        17        74   4.17183
        17        75
        18        32
        18        33   4.90702
        18        34   4.11871   4.32961
        18        35
        18        36
        18        37
        18        38
        18        39
        18        40   3.29000
        18        41   4.49168   1.85496
        18        42
        18        43
        18        44   4.41199   4.77348
        18        45
        18        46
        18        47
        18        48
        18        49
        18        50   1.85787   3.44982
        18        51   4.37951   3.41834
        18        52
        18        53
        18        54   4.56401
        18        55   3.54920   4.58763
        18        56
        18        57
        18        58   1.85840
        18        59
        18        60
        18        61
        18        62
        18        63   3.70349
        18        64   4.31912
        18        65   3.37577   4.59307
        18        66
        18        67
        18        68
        18        69
        18        70   3.47081
        18        71   4.50773   1.91463
        18        72
        18        73   4.17183
        18        74
        18        75
        19        32   4.90702
        19        33
        19        34
        19        35   4.32961   4.11871
        19        36
        19        37
        19        38
        19        39
        19        40   1.85496   4.49168
        19        41   3.29000
        19        42
        19        43
        19        44
        19        45   4.41199   4.77348
        19        46
        19        47
        19        48
        19        49
        19        50   3.41834   4.37951
        19        51   3.44982   1.85787
        19        52
        19        53
        19        54   4.58763   3.54920
        19        55   4.56401
        19        56
        19        57
        19        58
        19        59   1.85840
        19        60
        19        61
        19        62   3.70349
        19        63
        19        64   4.59307   3.37577
        19        65   4.31912
        19        66
        19        67
        19        68
        19        69
        19        70   1.91463   4.50773
        19        71   3.47081
        19        72   4.17183
        19        73
        19        74
        19        75
        20        32
        20        33
        20        34
        20        35
        20        36   4.11871   4.32961
        20        37
        20        38
        20        39   4.90702
        20        40
        20        41
        20        42   4.41199   4.77348
        20        43
        20        44
        20        45
        20        46   3.29000
        20        47   4.49168   1.85496
        20        48   4.56401
        20        49   3.54920   4.58763
        20        50
        20        51
        20        52   1.85787   3.44982
        20        53   4.37951   3.41834
        20        54
        20        55
        20        56
        20        57   3.70349
        20        58
        20        59
        20        60   1.85840
        20        61
        20        62
        20        63
        20        64
        20        65
        20        66   3.37577   4.59307
        20        67   4.31912
        20        68   4.50773   1.91463
        20        69   3.47081
        20        70
        20        71
        20        72
        20        73
        20        74   4.17183
        20        75
        21        32
        21        33
        21        34
        21        35
        21        36
        21        37   4.32961   4.11871
        21        38   4.90702
        21        39
        21        40
        21        41
        21        42
        21        43   4.41199   4.77348
        21        44
        21        45
        21        46   1.85496   4.49168
        21        47   3.29000
        21        48   4.58763   3.54920
        21        49   4.56401
        21        50
        21        51
        21        52   3.41834   4.37951
        21        53   3.44982   1.85787
        21        54
        21        55
        21        56   3.70349
        21        57
        21        58
        21        59
        21        60
        21        61   1.85840
        21        62
        21        63
        21        64
        21        65
        21        66   4.31912
        21        67   4.59307   3.37577
        21        68   3.47081
        21        69   1.91463   4.50773
        21        70
        21        71
        21        72
        21        73
        21        74
        21        75   4.17183
        22        32
        22        33
        22        34
        22        35
        22        36
        22        37   4.90702
        22        38   4.32961   4.11871
        22        39
        22        40   4.77348   4.41199
        22        41
        22        42
        22        43
        22        44   3.29000
        22        45   1.85496   4.49168
        22        46
        22        47
        22        48
        22        49
        22        50   4.56401
        22        51   4.58763   3.54920
        22        52
        22        53
        22        54   3.44982   1.85787
        22        55   3.41834   4.37951
        22        56
        22        57
        22        58
        22        59   3.70349
        22        60
        22        61
        22        62   1.85840
        22        63
        22        64   4.59307   3.37577
        22        65   4.31912
        22        66
        22        67
        22        68
        22        69
        22        70   1.91463   4.50773
        22        71   3.47081
        22        72   4.17183
        22        73
        22        74
        22        75
        23        32
        23        33
        23        34
        23        35
        23        36   4.90702
        23        37
        23        38
        23        39   4.11871   4.32961
        23        40
        23        41   4.77348   4.41199
        23        42
        23        43
        23        44   4.49168   1.85496
        23        45   3.29000
        23        46
        23        47
        23        48
        23        49
        23        50   3.54920   4.58763
        23        51   4.56401
        23        52
        23        53
        23        54   4.37951   3.41834
        23        55   1.85787   3.44982
        23        56
        23        57
        23        58   3.70349
        23        59
        23        60
        23        61
        23        62
        23        63   1.85840
        23        64   4.31912
        23        65   3.37577   4.59307
        23        66
        23        67
        23        68
        23        69
        23        70   3.47081
        23        71   4.50773   1.91463
        23        72
        23        73   4.17183
        23        74
        23        75
        24        32   1.85821   4.77596
        24        33
        24        34
        24        35   3.32382   1.88729
        24        36
        24        37   4.54742
        24        38   4.36294
        24        39
        24        40   4.13828
        24        41
        24        42
        24        43
        24        44
        24        45
        24        46
        24        47
        24        48
        24        49
        24        50
        24        51   4.13383
        24        52
        24        53
        24        54
        24        55
        24        56   4.43771   3.60209
        24        57
        24        58
        24        59   1.82437   4.84282
        24        60
        24        61   4.98710
        24        62   4.91241   4.49987
        24        63
        24        64   4.46001
        24        65
        24        66
        24        67
        24        68
        24        69
        24        70   4.76230
        24        71
        24        72   1.86859
        24        73
        24        74
        24        75   4.29183   3.96653
        25        32
        25        33   4.77596   1.85821
        25        34   1.88729   3.32382
        25        35
        25        36   4.54742
        25        37
        25        38
        25        39   4.36294
        25        40
        25        41   4.13828
        25        42
        25        43
        25        44
        25        45
        25        46
        25        47
        25        48
        25        49
        25        50   4.13383
        25        51
        25        52
        25        53
        25        54
        25        55
        25        56
        25        57   3.60209   4.43771
        25        58   4.84282   1.82437
        25        59
        25        60   4.98710
        25        61
        25        62
        25        63   4.91241   4.49987
        25        64
        25        65   4.46001
        25        66
        25        67
        25        68
        25        69
        25        70
        25        71   4.76230
        25        72
        25        73   1.86859
        25        74   3.96653   4.29183
        25        75
        26        32
        26        33   1.88729   3.32382
        26        34   4.77596   1.85821
        26        35
        26        36   4.36294
        26        37
        26        38
        26        39   4.54742
        26        40
        26        41
        26        42   4.13828
        26        43
        26        44
        26        45
        26        46
        26        47
        26        48
        26        49   4.13383
        26        50
        26        51
        26        52
        26        53
        26        54
        26        55
        26        56
        26        57   4.84282   1.82437
        26        58   3.60209   4.43771
        26        59
        26        60   4.49987   4.91241
        26        61
        26        62
        26        63   4.98710
        26        64
        26        65
        26        66   4.46001
        26        67
        26        68   4.76230
        26        69
        26        70
        26        71
        26        72
        26        73   3.96653   4.29183
        26        74   1.86859
        26        75
        27        32   3.32382   1.88729
        27        33
        27        34
        27        35   1.85821   4.77596
        27        36
        27        37   4.36294
        27        38   4.54742
        27        39
        27        40
        27        41
        27        42
        27        43   4.13828
        27        44
        27        45
        27        46
        27        47
        27        48   4.13383
        27        49
        27        50
        27        51
        27        52
        27        53
        27        54
        27        55
        27        56   1.82437   4.84282
        27        57
        27        58
        27        59   4.43771   3.60209
        27        60
        27        61   4.49987   4.91241
        27        62   4.98710
        27        63
        27        64
        27        65
        27        66
        27        67   4.46001
        27        68
        27        69   4.76230
        27        70
        27        71
        27        72   4.29183   3.96653
        27        73
        27        74
        27        75   1.86859
        28        32
        28        33   4.54742
        28        34   4.36294
        28        35
        28        36   4.77596   1.85821
        28        37
        28        38
        28        39   1.88729   3.32382
        28        40
        28        41
        28        42
        28        43
        28        44   4.13828
        28        45
        28        46
        28        47
        28        48
        28        49
        28        50
        28        51
        28        52
        28        53
        28        54
        28        55   4.13383
        28        56
        28        57   4.98710
        28        58   4.49987   4.91241
        28        59
        28        60   3.60209   4.43771
        28        61
        28        62
        28        63   4.84282   1.82437
        28        64
        28        65   4.46001
        28        66
        28        67
        28        68
        28        69
        28        70
        28        71   4.76230
        28        72
        28        73   1.86859
        28        74   3.96653   4.29183
        28        75
        29        32   4.54742
        29        33
        29        34
        29        35   4.36294
        29        36
        29        37   1.85821   4.77596
        29        38   3.32382   1.88729
        29        39
        29        40
        29        41
        29        42
        29        43
        29        44
        29        45   4.13828
        29        46
        29        47
        29        48
        29        49
        29        50
        29        51
        29        52
        29        53
        29        54   4.13383
        29        55
        29        56   4.98710
        29        57
        29        58
        29        59   4.49987   4.91241
        29        60
        29        61   4.43771   3.60209
        29        62   1.82437   4.84282
        29        63
        29        64   4.46001
        29        65
        29        66
        29        67
        29        68
        29        69
        29        70   4.76230
        29        71
        29        72   1.86859
        29        73
        29        74
        29        75   4.29183   3.96653
        30        32   4.36294
        30        33
        30        34
        30        35   4.54742
        30        36
        30        37   3.32382   1.88729
        30        38   1.85821   4.77596
        30        39
        30        40
        30        41
        30        42
        30        43
        30        44
        30        45
        30        46   4.13828
        30        47
        30        48
        30        49
        30        50
        30        51
        30        52
        30        53   4.13383
        30        54
        30        55
        30        56   4.91241   4.49987
        30        57
        30        58
        30        59   4.98710
        30        60
        30        61   1.82437   4.84282
        30        62   4.43771   3.60209
        30        63
        30        64
        30        65
        30        66
        30        67   4.46001
        30        68
        30        69   4.76230
        30        70
        30        71
        30        72   4.29183   3.96653
        30        73
        30        74
        30        75   1.86859
        31        32
        31        33   4.36294
        31        34   4.54742
        31        35
        31        36   1.88729   3.32382
        31        37
        31        38
        31        39   4.77596   1.85821
        31        40
        31        41
        31        42
        31        43
        31        44
        31        45
        31        46
        31        47   4.13828
        31        48
        31        49
        31        50
        31        51
        31        52   4.13383
        31        53
        31        54
        31        55
        31        56
        31        57   4.91241   4.49987
        31        58   4.98710
        31        59
        31        60   4.84282   1.82437
        31        61
        31        62
        31        63   3.60209   4.43771
        31        64
        31        65
        31        66   4.46001
        31        67
        31        68   4.76230
        31        69
        31        70
        31        71
        31        72
        31        73   3.96653   4.29183
        31        74   1.86859
        31        75
        32         0   4.49298
        32         1
        32         2
        32         3   2.80431
        32         4   2.75396
        32         5
        32         6
        32         7   4.73200   4.29969
        32         8
        32         9
        32        10
        32        11
        32        12
        32        13   4.98021
        32        14
        32        15
        32        16   4.11871   4.32961
        32        17
        32        18
        32        19   4.90702
        32        20
        32        21
        32        22
        32        23
        32        24   4.77596   1.85821
        32        25
        32        26
        32        27   1.88729   3.32382
        32        28
        32        29   4.54742
        32        30   4.36294
        32        31
        33         0
        33         1   4.49298
        33         2   2.80431
        33         3
        33         4
        33         5   2.75396
        33         6   4.29969   4.73200
        33         7
        33         8
        33         9
        33        10
        33        11
        33        12
        33        13   4.98021
        33        14
        33        15
        33        16
        33        17   4.32961   4.11871
        33        18   4.90702
        33        19
        33        20
        33        21
        33        22
        33        23
        33        24
        33        25   1.85821   4.77596
        33        26   3.32382   1.88729
        33        27
        33        28   4.54742
        33        29
        33        30
        33        31   4.36294
        34         0
        34         1   2.80431
        34         2   4.49298
        34         3
        34         4
        34         5   4.29969   4.73200
        34         6   2.75396
        34         7
        34         8
        34         9
        34        10
        34        11
        34        12   4.98021
        34        13
        34        14
        34        15
        34        16
        34        17   4.90702
        34        18   4.32961   4.11871
        34        19
        34        20
        34        21
        34        22
        34        23
        34        24
        34        25   3.32382   1.88729
        34        26   1.85821   4.77596
        34        27
        34        28   4.36294
        34        29
        34        30
        34        31   4.54742
        35         0   2.80431
        35         1
        35         2
        35         3   4.49298
        35         4   4.73200   4.29969
        35         5
        35         6
        35         7   2.75396
        35         8
        35         9
        35        10
        35        11
        35        12   4.98021
        35        13
        35        14
        35        15
        35        16   4.90702
        35        17
        35        18
        35        19   4.11871   4.32961
        35        20
        35        21
        35        22
        35        23
        35        24   1.88729   3.32382
        35        25
        35        26
        35        27   4.77596   1.85821
        35        28
        35        29   4.36294
        35        30   4.54742
        35        31
        36         0
        36         1   4.49298
        36         2   2.80431
        36         3
        36         4
        36         5   2.75396
        36         6   4.29969   4.73200
        36         7
        36         8
        36         9
        36        10
        36        11
        36        12
        36        13
        36        14
        36        15   4.98021
        36        16
        36        17
        36        18
        36        19
        36        20   4.32961   4.11871
        36        21
        36        22
        36        23   4.90702
        36        24
        36        25   4.54742
        36        26   4.36294
        36        27
        36        28   1.85821   4.77596
        36        29
        36        30
        36        31   3.32382   1.88729
        37         0   4.49298
        37         1
        37         2
        37         3   2.80431
        37         4   2.75396
        37         5
        37         6
        37         7   4.73200   4.29969
        37         8
        37         9
        37        10
        37        11
        37        12
        37        13
        37        14
        37        15   4.98021
        37        16
        37        17
        37        18
        37        19
        37        20
        37        21   4.11871   4.32961
        37        22   4.90702
        37        23
        37        24   4.54742
        37        25
        37        26
        37        27   4.36294
        37        28
        37        29   4.77596   1.85821
        37        30   1.88729   3.32382
        37        31
        38         0   2.80431
        38         1
        38         2
        38         3   4.49298
        38         4   4.73200   4.29969
        38         5
        38         6
        38         7   2.75396
        38         8
        38         9
        38        10
        38        11
        38        12
        38        13
        38        14   4.98021
        38        15
        38        16
        38        17
        38        18
        38        19
        38        20
        38        21   4.90702
        38        22   4.11871   4.32961
        38        23
        38        24   4.36294
        38        25
        38        26
        38        27   4.54742
        38        28
        38        29   1.88729   3.32382
        38        30   4.77596   1.85821
        38        31
        39         0
        39         1   2.80431
        39         2   4.49298
        39         3
        39         4
        39         5   4.29969   4.73200
        39         6   2.75396
        39         7
        39         8
        39         9
        39        10
        39        11
        39        12
        39        13
        39        14   4.98021
        39        15
        39        16
        39        17
        39        18
        39        19
        39        20   4.90702
        39        21
        39        22
        39        23   4.32961   4.11871
        39        24
        39        25   4.36294
        39        26   4.54742
        39        27
        39        28   3.32382   1.88729
        39        29
        39        30
        39        31   1.85821   4.77596
        40         0   2.75538   4.82528
        40         1
        40         2
        40         3
        40         4
        40         5
        40         6
        40         7   4.46169   4.93242
        40         8   4.61218   2.01511
        40         9
        40        10   3.64889   4.79015
        40        11
        40        12   2.00252   3.69341
        40        13
        40        14   3.51687   4.69037
        40        15
        40        16
        40        17
        40        18   3.29000
        40        19   4.49168   1.85496
        40        20
        40        21
        40        22   4.41199   4.77348
        40        23
        40        24   4.13828
        40        25
        40        26
        40        27
        40        28
        40        29
        40        30
        40        31
        41         0
        41         1   4.82528   2.75538
        41         2
        41         3
        41         4
        41         5
        41         6   4.93242   4.46169
        41         7
        41         8   2.01511   4.61218
        41         9
        41        10   4.79015   3.64889
        41        11
        41        12   3.69341   2.00252
        41        13
        41        14   4.69037   3.51687
        41        15
        41        16
        41        17
        41        18   1.85496   4.49168
        41        19   3.29000
        41        20
        41        21
        41        22
        41        23   4.41199   4.77348
        41        24
        41        25   4.13828
        41        26
        41        27
        41        28
        41        29
        41        30
        41        31
        42         0
        42         1
        42         2   4.82528   2.75538
        42         3
        42         4
        42         5   4.93242   4.46169
        42         6
        42         7
        42         8
        42         9   2.01511   4.61218
        42        10
        42        11   4.79015   3.64889
        42        12
        42        13   3.69341   2.00252
        42        14
        42        15   4.69037   3.51687
        42        16   3.29000
        42        17   1.85496   4.49168
        42        18
        42        19
        42        20   4.77348   4.41199
        42        21
        42        22
        42        23
        42        24
        42        25
        42        26   4.13828
        42        27
        42        28
        42        29
        42        30
        42        31
        43         0
        43         1
        43         2
        43         3   2.75538   4.82528
        43         4   4.46169   4.93242
        43         5
        43         6
        43         7
        43         8
        43         9   4.61218   2.01511
        43        10
        43        11   3.64889   4.79015
        43        12
        43        13   2.00252   3.69341
        43        14
        43        15   3.51687   4.69037
        43        16   4.49168   1.85496
        43        17   3.29000
        43        18
        43        19
        43        20
        43        21   4.77348   4.41199
        43        22
        43        23
        43        24
        43        25
        43        26
        43        27   4.13828
        43        28
        43        29
        43        30
        43        31
        44         0
        44         1   4.82528   2.75538
        44         2
        44         3
        44         4
        44         5
        44         6   4.93242   4.46169
        44         7
        44         8   2.01511   4.61218
        44         9
        44        10   4.79015   3.64889
        44        11
        44        12   4.69037   3.51687
        44        13
        44        14   3.69341   2.00252
        44        15
        44        16
        44        17
        44        18   4.77348   4.41199
        44        19
        44        20
        44        21
        44        22   3.29000
        44        23   1.85496   4.49168
        44        24
        44        25
        44        26
        44        27
