 3.026465  0  0  -1.5132324999999993  2.6209955736644712  0  4.603383024037946e-16  4.3404587019893395  6.138335563273649 
5
0 3  1.5132340132325008  4.490711789061181  5.115277589949519 
0 4  -1.5132324996734935e-06  2.4707424865926293  1.0230579733241292 
0 5  2.301691512018973e-16  2.1702293509946697  3.0691677816368244 
1 3  2.220446049250313e-16  2.1702293509946693  3.0691677816368244 
1 4  -1.5132355264650004  0.15026004852611763  -1.0230518349885658 
1 5  -1.5132340132325004  -0.15025308707184193  1.0230579733241294 
2 3  1.5132355264650004  -0.15026004852611852  1.023051834988566 
2 4  -2.3016913319685774e-16  -2.17022935099467  -3.069167781636824 
2 5  1.5132324996734935e-06  -2.4707424865926297  -1.023057973324129 
3 0  -1.5132340132325008  -4.490711789061181  -5.115277589949519 
3 1  -2.220446049250313e-16  -2.1702293509946693  -3.0691677816368244 
3 2  -1.5132355264650004  0.15026004852611852  -1.023051834988566 
4 0  1.5132324996734935e-06  -2.4707424865926293  -1.0230579733241292 
4 1  1.5132355264650004  -0.15026004852611763  1.0230518349885658 
4 2  2.3016913319685774e-16  2.17022935099467  3.069167781636824 
5 0  -2.301691512018973e-16  -2.1702293509946697  -3.0691677816368244 
5 1  1.5132340132325004  0.15025308707184193  -1.0230579733241294 
5 2  -1.5132324996734935e-06  2.4707424865926297  1.023057973324129 
