         0         3   4.22918   4.65597   2.95406   1.83278   4.03865   4.22918   1.83278   2.67418   4.65597   4.03865
         0         4   4.03865   4.65597   2.67418   1.83278   4.22918   4.03865   1.83278   2.95406   4.65597   4.22918
         0         5   4.34229   3.45150   4.82589   4.82589   3.45150   3.75895   3.75895   3.45150   4.82589   4.82589   3.45150   4.34229
         1         3   4.34229   3.45150   4.82589   4.82589   3.45150   3.75895   3.75895   3.45150   4.82589   4.82589   3.45150   4.34229
         1         4   4.22918   4.65597   2.95406   1.83278   4.03864   4.22918   1.83278   2.67417   4.65597   4.03865
         1         5   4.03865   4.65597   2.67418   1.83278   4.22918   4.03865   1.83278   2.95406   4.65597   4.22918
         2         3   4.03865   4.65597   2.67417   1.83278   4.22918   4.03864   1.83278   2.95406   4.65597   4.22918
         2         4   4.34229   3.45150   4.82589   4.82589   3.45150   3.75895   3.75895   3.45150   4.82589   4.82589   3.45150   4.34229
         2         5   4.22918   4.65597   2.95406   1.83278   4.03865   4.22918   1.83278   2.67418   4.65597   4.03865
         3         0   4.03865   4.65597   2.67418   1.83278   4.22918   4.03865   1.83278   2.95406   4.65597   4.22918
         3         1   4.34229   3.45150   4.82589   4.82589   3.45150   3.75895   3.75895   3.45150   4.82589   4.82589   3.45150   4.34229
         3         2   4.22918   4.65597   2.95406   1.83278   4.03864   4.22918   1.83278   2.67417   4.65597   4.03865
         4         0   4.22918   4.65597   2.95406   1.83278   4.03865   4.22918   1.83278   2.67418   4.65597   4.03865
         4         1   4.03865   4.65597   2.67417   1.83278   4.22918   4.03864   1.83278   2.95406   4.65597   4.22918
         4         2   4.34229   3.45150   4.82589   4.82589   3.45150   3.75895   3.75895   3.45150   4.82589   4.82589   3.45150   4.34229
         5         0   4.34229   3.45150   4.82589   4.82589   3.45150   3.75895   3.75895   3.45150   4.82589   4.82589   3.45150   4.34229
         5         1   4.22918   4.65597   2.95406   1.83278   4.03865   4.22918   1.83278   2.67418   4.65597   4.03865
         5         2   4.03865   4.65597   2.67418   1.83278   4.22918   4.03865   1.83278   2.95406   4.65597   4.22918
