         0         4   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         0         5   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         0         6   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         0         7   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         1         4   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         1         5   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         1         6   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         1         7   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         2         4   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         2         5   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         2         6   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         2         7   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         3         4   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         3         5   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         3         6   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         3         7   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         4         0   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         4         1   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         4         2   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         4         3   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         5         0   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         5         1   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         5         2   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         5         3   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         6         0   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         6         1   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         6         2   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
         6         3   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         7         0   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633
         7         1   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973   3.69973
         7         2   4.77633   4.77633   4.77633   4.77633   2.13604   2.13604   4.77633   4.77633   4.77633   4.77633
         7         3   4.77633   4.77633   4.77633   2.13604   4.77633   4.77633   2.13604   4.77633   4.77633   4.77633
