 5.5529  0  0  3.400170605492669e-16  5.5529  0  4.836926230252343e-16  0.0  7.8993 
5
0 8  -2.77645  -2.77645  0.022118040000000283 
0 9  0.0  0.0  -0.02211804000000006 
0 10  -1.2444048900000002  -1.51760757  -1.974825 
0 11  1.5176075699999996  -1.2444048900000002  -1.974825 
0 12  1.2444048899999998  1.5176075699999996  -1.974825 
0 13  -1.5176075699999998  1.2444048899999998  -1.974825 
0 14  4.440892098500626e-16  0.0  3.9717680400000006 
0 15  -2.7764499999999996  -2.77645  3.9275319599999996 
0 16  1.5320451099999999  1.25884243  1.974825 
0 17  -1.2588424299999996  1.5320451099999999  1.974825 
0 18  -1.5320451099999999  -1.25884243  1.974825 
0 19  1.25884243  -1.53204511  1.974825 
1 8  1.354339344470659e-18  0.0  0.022118040000000283 
1 9  2.77645  2.77645  -0.02211804000000006 
1 10  1.5320451099999997  1.25884243  -1.974825 
1 11  4.29405757  1.5320451099999999  -1.974825 
1 12  4.02085489  4.29405757  -1.974825 
1 13  1.25884243  4.02085489  -1.974825 
1 14  2.7764500000000005  2.77645  3.9717680400000006 
1 15  2.404919721681465e-16  0.0  3.9275319599999996 
1 16  4.30849511  4.03529243  1.974825 
1 17  1.5176075700000002  4.30849511  1.974825 
1 18  1.24440489  1.51760757  1.974825 
1 19  4.03529243  1.24440489  1.974825 
2 8  -2.404919721681465e-16  0.0  -3.9275319599999996 
2 9  2.7764499999999996  2.77645  -3.97176804 
2 10  1.5320451099999994  1.25884243  -5.924475 
2 11  4.29405757  1.5320451099999999  -5.924475 
2 12  4.02085489  4.29405757  -5.924475 
2 13  1.2588424299999998  4.02085489  -5.924475 
2 14  2.77645  2.77645  0.022118040000000505 
2 15  -1.354339344470659e-18  0.0  -0.022118040000000505 
2 16  4.30849511  4.03529243  -1.974825 
2 17  1.51760757  4.30849511  -1.974825 
2 18  1.2444048899999998  1.51760757  -1.974825 
2 19  4.03529243  1.24440489  -1.974825 
3 8  -2.7764500000000005  -2.77645  -3.9275319599999996 
3 9  -4.440892098500626e-16  0.0  -3.97176804 
3 10  -1.2444048900000007  -1.51760757  -5.924475 
3 11  1.5176075699999991  -1.2444048900000002  -5.924475 
3 12  1.2444048899999993  1.5176075699999996  -5.924475 
3 13  -1.5176075700000002  1.2444048899999998  -5.924475 
3 14  0.0  0.0  0.022118040000000505 
3 15  -2.77645  -2.77645  -0.022118040000000505 
3 16  1.5320451099999994  1.25884243  -1.974825 
3 17  -1.25884243  1.5320451099999999  -1.974825 
3 18  -1.5320451100000003  -1.25884243  -1.974825 
3 19  1.2588424299999996  -1.53204511  -1.974825 
4 8  1.2227749510077924e-16  0.0  1.9969430400000003 
4 9  2.77645  2.77645  1.95270696 
4 10  1.5320451099999999  1.25884243  0.0 
4 11  4.29405757  1.5320451099999999  0.0 
4 12  4.02085489  4.29405757  0.0 
