         0         4   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         0         5   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         0         6   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         0         7   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         1         4   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         1         5   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         1         6   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         1         7   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         2         4   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         2         5   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         2         6   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         2         7   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         3         4   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         3         5   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         3         6   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         3         7   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         4         0   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         4         1   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         4         2   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         4         3   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         5         0   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         5         1   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         5         2   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         5         3   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         6         0   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         6         1   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         6         2   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
         6         3   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         7         0   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326   3.73326
         7         1   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962
         7         2   4.81962   4.81962   4.81962   2.15540   4.81962   4.81962   2.15540   4.81962   4.81962   4.81962
         7         3   4.81962   4.81962   4.81962   4.81962   2.15540   2.15540   4.81962   4.81962   4.81962   4.81962
