         0         4   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         0         5   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         0         6   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         0         7   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         1         4   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         1         5   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         1         6   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         1         7   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         2         4   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         2         5   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         2         6   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         2         7   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         3         4   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         3         5   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         3         6   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         3         7   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         4         0   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         4         1   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         4         2   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         4         3   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         5         0   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         5         1   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         5         2   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         5         3   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         6         0   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         6         1   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         6         2   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
         6         3   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         7         0   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365   3.72365
         7         1   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721
         7         2   4.80721   4.80721   4.80721   2.14985   4.80721   4.80721   2.14985   4.80721   4.80721   4.80721
         7         3   4.80721   4.80721   4.80721   4.80721   2.14985   2.14985   4.80721   4.80721   4.80721   4.80721
