         0         6   3.40094   4.34891   4.34891
         0         7   3.14541   3.14540   3.14541
         0         8   4.21520   2.51140   4.45105
         0         9   3.77537   3.49420   3.49420
         0        10   4.21520   4.45105   2.51140
         0        11   4.70524   2.44199   4.17421
         0        12   3.39437   3.39437   4.02952
         0        13   2.44199   4.70524   4.17421
         1         6   3.14541   3.14540   3.14541
         1         7   4.34891   4.34891   3.40094
         1         8   4.68387   2.40056   4.04250
         1         9   3.30054   3.30054   4.06084
         1        10   2.40056   4.68387   4.04250
         1        11   4.08157   2.46578   4.42547
         1        12   3.80183   3.39534   3.39534
         1        13   4.08157   4.42547   2.46578
         2         6   1.98229   4.77605   4.77605
         2         7   2.58008   4.23051   4.23050
         2         8   4.29101   4.26526   1.42001
         2         9   4.89202   3.53907   4.32773   4.32773
         2        10   4.29101   1.42001   4.26525
         2        11   4.04090   3.76890   4.78058   4.74412
         2        12   1.45489   4.25115   4.25115
         2        13   4.04090   3.76890   4.78059   4.74412
         3         6   4.77605   4.77605   1.98230
         3         7   4.65230   4.93304   3.22547   3.22546
         3         8   3.93533   3.99599   4.54857   4.79037
         3         9   1.40819   4.28712   4.28712
         3        10   3.93532   3.99600   4.54857   4.79037
         3        11   4.24722   4.27309   1.44336
         3        12   3.31092   4.44656   4.44656
         3        13   4.24722   1.44336   4.27308
         4         6   4.23050   4.23051   2.58008
         4         7   4.77605   4.77605   1.98229
         4         8   1.75313   4.07164   3.98961
         4         9   4.35500   4.35500   3.32435
         4        10   4.07163   1.75314   3.98961
         4        11   4.79689   4.78987   3.94838   3.82467
         4        12   4.10841   4.10841   1.64716
         4        13   4.79689   4.78988   3.94838   3.82467
         5         6   3.22546   3.22547   4.93304   4.65230
         5         7   1.98229   4.77605   4.77605
         5         8   4.78293   4.86597   3.87494   3.86291
         5         9   4.00464   4.00464   1.78706
         5        10   4.78293   4.86597   3.87494   3.86291
         5        11   1.68322   4.04203   4.12300
         5        12   4.31184   4.31185   3.39791
         5        13   4.04202   1.68323   4.12300
         6         0   4.34891   4.34891   3.40094
         6         1   3.14541   3.14540   3.14541
         6         2   4.77605   4.77605   1.98229
         6         3   1.98230   4.77605   4.77605
         6         4   2.58008   4.23051   4.23050
         6         5   4.65230   4.93304   3.22547   3.22546
         7         0   3.14541   3.14540   3.14541
         7         1   3.40094   4.34891   4.34891
         7         2   4.23050   4.23051   2.58008
         7         3   3.22546   3.22547   4.93304   4.65230
         7         4   1.98229   4.77605   4.77605
         7         5   4.77605   4.77605   1.98229
         8         0   4.45105   2.51140   4.21520
         8         1   4.04250   2.40056   4.68387
         8         2   1.42001   4.26526   4.29101
         8         3   4.79037   4.54857   3.99599   3.93533
         8         4   3.98961   4.07164   1.75313
         8         5   3.86291   3.87494   4.86597   4.78293
         9         0   3.49420   3.49420   3.77537
         9         1   4.06084   3.30054   3.30054
         9         2   4.32773   4.32773   3.53907   4.89202
         9         3   4.28712   4.28712   1.40819
         9         4   3.32435   4.35500   4.35500
         9         5   1.78706   4.00464   4.00464
        10         0   2.51140   4.45105   4.21520
        10         1   4.04250   4.68387   2.40056
        10         2   4.26525   1.42001   4.29101
        10         3   4.79037   4.54857   3.99600   3.93532
        10         4   3.98961   1.75314   4.07163
        10         5   3.86291   3.87494   4.86597   4.78293
        11         0   4.17421   2.44199   4.70524
        11         1   4.42547   2.46578   4.08157
        11         2   4.74412   4.78058   3.76890   4.04090
        11         3   1.44336   4.27309   4.24722
        11         4   3.82467   3.94838   4.78987   4.79689
        11         5   4.12300   4.04203   1.68322
        12         0   4.02952   3.39437   3.39437
        12         1   3.39534   3.39534   3.80183
        12         2   4.25115   4.25115   1.45489
        12         3   4.44656   4.44656   3.31092
        12         4   1.64716   4.10841   4.10841
        12         5   3.39791   4.31185   4.31184
        13         0   4.17421   4.70524   2.44199
        13         1   2.46578   4.42547   4.08157
        13         2   4.74412   4.78059   3.76890   4.04090
        13         3   4.27308   1.44336   4.24722
        13         4   3.82467   3.94838   4.78988   4.79689
        13         5   4.12300   1.68323   4.04202
