         0        52
         0        53
         0        54
         0        55
         0        56
         0        57
         0        58   2.25113
         0        59   2.25113
         0        60
         0        61
         0        62   2.25113
         0        63   2.25113
         0        64
         0        65
         0        66
         0        67
         0        68
         0        69
         0        70
         0        71
         0        72   4.25885
         0        73   4.25885
         0        74
         0        75
         0        76   4.25885
         0        77   4.25885
         0        78
         0        79
         0        80   1.86450
         0        81
         0        82   1.86450
         0        83
         0        84   4.34335   4.34335
         0        85   4.34335   4.34335
         0        86
         0        87
         0        88   4.34335   4.34335
         0        89   4.34335   4.34335
         0        90
         0        91
         0        92
         0        93
         0        94
         0        95
         0        96
         0        97
         0        98
         0        99
         0       100
         0       101
         0       102
         0       103
         0       104
         0       105
         0       106
         0       107
         1        52
         1        53
         1        54
         1        55
         1        56   2.25113
         1        57   2.25113
         1        58
         1        59
         1        60   2.25113
         1        61   2.25113
         1        62
         1        63
         1        64
         1        65
         1        66
         1        67
         1        68
         1        69
         1        70
         1        71
         1        72
         1        73
         1        74   4.25885
         1        75   4.25885
         1        76
         1        77
         1        78   4.25885
         1        79   4.25885
         1        80
         1        81   1.86450
         1        82
         1        83   1.86450
         1        84
         1        85
         1        86   4.34335   4.34335
         1        87   4.34335   4.34335
         1        88
         1        89
         1        90   4.34335   4.34335
         1        91   4.34335   4.34335
         1        92
         1        93
         1        94
         1        95
         1        96
         1        97
         1        98
         1        99
         1       100
         1       101
         1       102
         1       103
         1       104
         1       105
         1       106
         1       107
         2        52
         2        53   3.28484
         2        54
         2        55   3.28484
         2        56   4.63660
         2        57
         2        58   3.44771
         2        59
         2        60   3.44771
         2        61
         2        62   4.63660
         2        63
         2        64
         2        65   1.94956
         2        66
         2        67
         2        68   1.94956
         2        69
         2        70
         2        71
         2        72   4.21526
         2        73   1.99104
         2        74
         2        75
         2        76
         2        77
         2        78   4.21526
         2        79   1.99104
         2        80
         2        81
         2        82
         2        83
         2        84
         2        85
         2        86
         2        87
         2        88
         2        89
         2        90
         2        91
         2        92
         2        93
         2        94   4.03498   4.03498
         2        95
         2        96   4.03498   4.03498
         2        97
         2        98
         2        99
         2       100
         2       101   4.70703
         2       102   4.38331
         2       103   4.38331
         2       104   4.70703
         2       105
         2       106   4.38331
         2       107   4.38331
         3        52
         3        53   3.28484
         3        54
         3        55   3.28484
         3        56
         3        57   4.63660
         3        58
         3        59   3.44771
         3        60
         3        61   3.44771
         3        62
         3        63   4.63660
         3        64   1.94956
         3        65
         3        66
         3        67
         3        68
         3        69   1.94956
         3        70
         3        71
         3        72   1.99104
         3        73   4.21526
         3        74
         3        75
         3        76
         3        77
         3        78   1.99104
         3        79   4.21526
         3        80
         3        81
         3        82
         3        83
         3        84
         3        85
         3        86
         3        87
         3        88
         3        89
         3        90
         3        91
         3        92
         3        93
         3        94
         3        95   4.03498   4.03498
         3        96
         3        97   4.03498   4.03498
         3        98
         3        99
         3       100   4.70703
         3       101
         3       102   4.38331
         3       103   4.38331
         3       104
         3       105   4.70703
         3       106   4.38331
         3       107   4.38331
         4        52   3.28484
         4        53
         4        54   3.28484
         4        55
         4        56   3.44771
         4        57
         4        58   4.63660
         4        59
         4        60
         4        61   4.63660
         4        62
         4        63   3.44771
         4        64
         4        65
         4        66
         4        67   1.94956
         4        68
         4        69
         4        70   1.94956
         4        71
         4        72
         4        73
         4        74   4.21526
         4        75   1.99104
         4        76   1.99104
         4        77   4.21526
         4        78
         4        79
         4        80
         4        81
         4        82
         4        83
         4        84
         4        85
         4        86
         4        87
         4        88
         4        89
         4        90
         4        91
         4        92   4.03498   4.03498
         4        93
         4        94
         4        95
         4        96
         4        97
         4        98
         4        99   4.03498   4.03498
         4       100   4.38331
         4       101   4.38331
         4       102
         4       103   4.70703
         4       104   4.38331
         4       105   4.38331
         4       106   4.70703
         4       107
         5        52   3.28484
         5        53
         5        54   3.28484
         5        55
         5        56
         5        57   3.44771
         5        58
         5        59   4.63660
         5        60   4.63660
         5        61
         5        62   3.44771
         5        63
         5        64
         5        65
         5        66   1.94956
         5        67
         5        68
         5        69
         5        70
         5        71   1.94956
         5        72
         5        73
         5        74   1.99104
         5        75   4.21526
         5        76   4.21526
         5        77   1.99104
         5        78
         5        79
         5        80
         5        81
         5        82
         5        83
         5        84
         5        85
         5        86
         5        87
         5        88
         5        89
         5        90
         5        91
         5        92
         5        93   4.03498   4.03498
         5        94
         5        95
         5        96
         5        97
         5        98   4.03498   4.03498
         5        99
         5       100   4.38331
         5       101   4.38331
         5       102   4.70703
         5       103
         5       104   4.38331
         5       105   4.38331
         5       106
         5       107   4.70703
         6        52   1.84914
         6        53
         6        54   3.15038
         6        55
         6        56   4.57128
         6        57
         6        58
         6        59
         6        60
         6        61
         6        62
         6        63   4.57128
         6        64
         6        65
         6        66
         6        67   4.44641   3.70596
         6        68
         6        69
         6        70   1.88088
         6        71
         6        72
         6        73
         6        74   4.60618
         6        75   3.17928
         6        76   3.17928
         6        77   4.60618
         6        78
         6        79
         6        80
         6        81
         6        82
         6        83
         6        84   4.03026
         6        85
         6        86
         6        87   4.77355
         6        88   4.77355
         6        89
         6        90
         6        91   4.03026
         6        92   1.89466
         6        93   4.31106
         6        94
         6        95
         6        96
         6        97
         6        98   4.31106
         6        99   1.89466
         6       100   4.37214
         6       101   4.37214
         6       102
         6       103
         6       104   3.49916
         6       105   3.49916
         6       106   4.57048
         6       107
         7        52   1.84914
         7        53
         7        54   3.15038
         7        55
         7        56
         7        57   4.57128
         7        58
         7        59
         7        60
         7        61
         7        62   4.57128
         7        63
         7        64
         7        65
         7        66   4.44641   3.70596
         7        67
         7        68
         7        69
         7        70
         7        71   1.88088
         7        72
         7        73
         7        74   3.17928
         7        75   4.60618
         7        76   4.60618
         7        77   3.17928
         7        78
         7        79
         7        80
         7        81
         7        82
         7        83
         7        84
         7        85   4.03026
         7        86   4.77355
         7        87
         7        88
         7        89   4.77355
         7        90   4.03026
         7        91
         7        92   4.31106
         7        93   1.89466
         7        94
         7        95
         7        96
         7        97
         7        98   1.89466
         7        99   4.31106
         7       100   4.37214
         7       101   4.37214
         7       102
         7       103
         7       104   3.49916
         7       105   3.49916
         7       106
         7       107   4.57048
         8        52
         8        53   1.84914
         8        54
         8        55   3.15038
         8        56
         8        57
         8        58   4.57128
         8        59
         8        60   4.57128
         8        61
         8        62
         8        63
         8        64
         8        65   4.44641   3.70596
         8        66
         8        67
         8        68   1.88088
         8        69
         8        70
         8        71
         8        72   4.60618
         8        73   3.17928
         8        74
         8        75
         8        76
         8        77
         8        78   4.60618
         8        79   3.17928
         8        80
         8        81
         8        82
         8        83
         8        84
         8        85   4.77355
         8        86   4.03026
         8        87
         8        88   4.03026
         8        89
         8        90
         8        91   4.77355
         8        92
         8        93
         8        94   1.89466
         8        95   4.31106
         8        96   1.89466
         8        97   4.31106
         8        98
         8        99
         8       100
         8       101
         8       102   4.37214
         8       103   4.37214
         8       104   4.57048
         8       105
         8       106   3.49916
         8       107   3.49916
         9        52
         9        53   1.84914
         9        54
         9        55   3.15038
         9        56
         9        57
         9        58
         9        59   4.57128
         9        60
         9        61   4.57128
         9        62
         9        63
         9        64   4.44641   3.70596
         9        65
         9        66
         9        67
         9        68
         9        69   1.88088
         9        70
         9        71
         9        72   3.17928
         9        73   4.60618
         9        74
         9        75
         9        76
         9        77
         9        78   3.17928
         9        79   4.60618
         9        80
         9        81
         9        82
         9        83
         9        84   4.77355
         9        85
         9        86
         9        87   4.03026
         9        88
         9        89   4.03026
         9        90   4.77355
         9        91
         9        92
         9        93
         9        94   4.31106
         9        95   1.89466
         9        96   4.31106
         9        97   1.89466
         9        98
         9        99
         9       100
         9       101
         9       102   4.37214
         9       103   4.37214
         9       104
         9       105   4.57048
         9       106   3.49916
         9       107   3.49916
        10        52   3.15038
        10        53
        10        54   1.84914
        10        55
        10        56
        10        57   4.57128
        10        58
        10        59
        10        60
        10        61
        10        62   4.57128
        10        63
        10        64
        10        65
        10        66   1.88088
        10        67
        10        68
        10        69
        10        70
        10        71   3.70596   4.44641
        10        72
        10        73
        10        74   3.17928
        10        75   4.60618
        10        76   4.60618
        10        77   3.17928
        10        78
        10        79
        10        80
        10        81
        10        82
        10        83
        10        84
        10        85   4.03026
        10        86   4.77355
        10        87
        10        88
        10        89   4.77355
        10        90   4.03026
        10        91
        10        92   4.31106
        10        93   1.89466
        10        94
        10        95
        10        96
        10        97
        10        98   1.89466
        10        99   4.31106
        10       100   3.49916
        10       101   3.49916
        10       102   4.57048
        10       103
        10       104   4.37214
        10       105   4.37214
        10       106
        10       107
        11        52   3.15038
        11        53
        11        54   1.84914
        11        55
        11        56   4.57128
        11        57
        11        58
        11        59
        11        60
        11        61
        11        62
        11        63   4.57128
        11        64
        11        65
        11        66
        11        67   1.88088
        11        68
        11        69
        11        70   3.70596   4.44641
        11        71
        11        72
        11        73
        11        74   4.60618
        11        75   3.17928
        11        76   3.17928
        11        77   4.60618
        11        78
        11        79
        11        80
        11        81
        11        82
        11        83
        11        84   4.03026
        11        85
        11        86
        11        87   4.77355
        11        88   4.77355
        11        89
        11        90
        11        91   4.03026
        11        92   1.89466
        11        93   4.31106
        11        94
        11        95
        11        96
        11        97
        11        98   4.31106
        11        99   1.89466
        11       100   3.49916
        11       101   3.49916
        11       102
        11       103   4.57048
        11       104   4.37214
        11       105   4.37214
        11       106
        11       107
        12        52
        12        53   3.15038
        12        54
        12        55   1.84914
        12        56
        12        57
        12        58
        12        59   4.57128
        12        60
        12        61   4.57128
        12        62
        12        63
        12        64   1.88088
        12        65
        12        66
        12        67
        12        68
        12        69   3.70596   4.44641
        12        70
        12        71
        12        72   3.17928
        12        73   4.60618
        12        74
        12        75
        12        76
        12        77
        12        78   3.17928
        12        79   4.60618
        12        80
        12        81
        12        82
        12        83
        12        84   4.77355
        12        85
        12        86
        12        87   4.03026
        12        88
        12        89   4.03026
        12        90   4.77355
        12        91
        12        92
        12        93
        12        94   4.31106
        12        95   1.89466
        12        96   4.31106
        12        97   1.89466
        12        98
        12        99
        12       100   4.57048
        12       101
        12       102   3.49916
        12       103   3.49916
        12       104
        12       105
        12       106   4.37214
        12       107   4.37214
        13        52
        13        53   3.15038
        13        54
        13        55   1.84914
        13        56
        13        57
        13        58   4.57128
        13        59
        13        60   4.57128
        13        61
        13        62
        13        63
        13        64
        13        65   1.88088
        13        66
        13        67
        13        68   3.70596   4.44641
        13        69
        13        70
        13        71
        13        72   4.60618
        13        73   3.17928
        13        74
        13        75
        13        76
        13        77
        13        78   4.60618
        13        79   3.17928
        13        80
        13        81
        13        82
        13        83
        13        84
        13        85   4.77355
        13        86   4.03026
        13        87
        13        88   4.03026
        13        89
        13        90
