         0         6   3.12479   3.12479   3.12479
         0         7   3.12479   3.12479   3.12479
         0         8   3.70606   4.46367   3.12873
         0         9   4.91266   4.27436   3.04103   3.92904
         0        10   4.96181   2.18195   4.89066
         0        11   3.92904   3.04103   4.27436   4.91266
         0        12   4.89066   2.18195   4.96181
         0        13   3.12873   4.46367   3.70606
         1         6   4.33107   4.33107   3.38835
         1         7   3.38835   4.33107   4.33107
         1         8   1.76693   4.72013   4.58345
         1         9   4.05990   3.90015   2.48775
         1        10   4.42150   3.06827   3.04233
         1        11   2.48775   3.90015   4.05990
         1        12   3.04233   3.06827   4.42150
         1        13   4.58345   4.72013   1.76693
         2         6   4.77263   4.77263   1.80712
         2         7   3.12566   3.12567   4.42159
         2         8   3.69572   1.87697   4.41510
         2         9   4.97647   3.96774   1.55568   4.76350
         2        10   2.12244   4.64629   4.86440   3.38418
         2        11   3.97139   4.97938   3.33125
         2        12   4.24691   4.28180   4.52927   4.07142
         2        13   4.97751   3.67527   3.74113   4.91237
         3         6   1.80712   4.77263   4.77263
         3         7   4.03612   4.03612   2.55138
         3         8   4.14243   4.59245   4.21947   4.18322
         3         9   4.82526   3.77637   3.63586
         3        10   3.37078   3.93494
         3        11   3.39014   4.98155   4.52938   2.13193
         3        12   4.53052   1.85533   3.68479
         3        13   4.64953   1.56861   3.97282
         4         6   4.42159   3.12567   3.12566
         4         7   1.80712   4.77263   4.77263
         4         8   4.91237   3.74113   3.67527   4.97751
         4         9   3.33125   4.97938   3.97139
         4        10   4.07142   4.52927   4.28180   4.24691
         4        11   4.76350   1.55568   3.96774   4.97647
         4        12   3.38418   4.86440   4.64629   2.12244
         4        13   4.41510   1.87697   3.69572
         5         6   2.55138   4.03612   4.03612
         5         7   4.77263   4.77263   1.80712
         5         8   3.97282   1.56861   4.64953
         5         9   2.13193   4.52938   4.98155   3.39014
         5        10   3.68479   1.85533   4.53052
         5        11   3.63586   3.77637   4.82526
         5        12   3.93494   3.37078
         5        13   4.18322   4.21947   4.59245   4.14243
         6         0   3.12479   3.12479   3.12479
         6         1   3.38835   4.33107   4.33107
         6         2   1.80712   4.77263   4.77263
         6         3   4.77263   4.77263   1.80712
         6         4   3.12566   3.12567   4.42159
         6         5   4.03612   4.03612   2.55138
         7         0   3.12479   3.12479   3.12479
         7         1   4.33107   4.33107   3.38835
         7         2   4.42159   3.12567   3.12566
         7         3   2.55138   4.03612   4.03612
         7         4   4.77263   4.77263   1.80712
         7         5   1.80712   4.77263   4.77263
         8         0   3.12873   4.46367   3.70606
         8         1   4.58345   4.72013   1.76693
         8         2   4.41510   1.87697   3.69572
         8         3   4.18322   4.21947   4.59245   4.14243
         8         4   4.97751   3.67527   3.74113   4.91237
         8         5   4.64953   1.56861   3.97282
         9         0   3.92904   3.04103   4.27436   4.91266
         9         1   2.48775   3.90015   4.05990
         9         2   4.76350   1.55568   3.96774   4.97647
         9         3   3.63586   3.77637   4.82526
         9         4   3.97139   4.97938   3.33125
         9         5   3.39014   4.98155   4.52938   2.13193
        10         0   4.89066   2.18195   4.96181
        10         1   3.04233   3.06827   4.42150
        10         2   3.38418   4.86440   4.64629   2.12244
        10         3   3.93494   3.37078
        10         4   4.24691   4.28180   4.52927   4.07142
        10         5   4.53052   1.85533   3.68479
        11         0   4.91266   4.27436   3.04103   3.92904
        11         1   4.05990   3.90015   2.48775
        11         2   3.33125   4.97938   3.97139
        11         3   2.13193   4.52938   4.98155   3.39014
        11         4   4.97647   3.96774   1.55568   4.76350
        11         5   4.82526   3.77637   3.63586
        12         0   4.96181   2.18195   4.89066
        12         1   4.42150   3.06827   3.04233
        12         2   4.07142   4.52927   4.28180   4.24691
        12         3   3.68479   1.85533   4.53052
        12         4   2.12244   4.64629   4.86440   3.38418
        12         5   3.37078   3.93494
        13         0   3.70606   4.46367   3.12873
        13         1   1.76693   4.72013   4.58345
        13         2   4.91237   3.74113   3.67527   4.97751
        13         3   3.97282   1.56861   4.64953
        13         4   3.69572   1.87697   4.41510
        13         5   4.14243   4.59245   4.21947   4.18322
