         0         8   3.50338   1.98387   4.81014
         0         9   3.05048   1.94565
         0        10   4.24776   3.53887   4.49811   3.83577
         0        11   4.85212   3.89938   4.55485   3.52260
         0        12   4.87688   1.94332   4.92723   4.54391
         0        13   4.11942   3.57059   4.41354   3.90626
         0        14   1.96975   4.55092   4.84700   4.82498
         0        15   4.51878   3.53959   4.49291   3.50651
         1         8   3.05048   1.94565
         1         9   1.98387   4.81014   3.50338
         1        10   3.52260   4.55485   3.89938   4.85212
         1        11   4.49811   3.83577   4.24776   3.53887
         1        12   4.41354   3.90626   4.11942   3.57059
         1        13   4.54391   1.94332   4.92723   4.87688
         1        14   4.49291   3.50651   4.51878   3.53959
         1        15   4.82498   4.84700   1.96975   4.55092
         2         8   4.24776   3.53887   4.49811   3.83577
         2         9   3.89938   4.85212   3.52260   4.55485
         2        10   1.98387   4.81014   3.50338
         2        11   3.05048   1.94565
         2        12   4.41354   3.90626   4.11942   3.57059
         2        13   4.87688   4.54391   1.94332   4.92723
         2        14   4.49291   3.50651   4.51878   3.53959
         2        15   4.84700   1.96975   4.55092   4.82498
         3         8   4.55485   3.52260   4.85212   3.89938
         3         9   4.49811   3.83577   4.24776   3.53887
         3        10   3.05048   1.94565
         3        11   3.50338   1.98387   4.81014
         3        12   1.94332   4.92723   4.54391   4.87688
         3        13   4.11942   3.57059   4.41354   3.90626
         3        14   4.82498   1.96975   4.55092   4.84700
         3        15   4.51878   3.53959   4.49291   3.50651
         4         8   4.60237   1.99268   4.85933   4.94240
         4         9   4.29011   3.65044   4.20046   3.54465
         4        10   4.29011   3.65044   4.20046   3.54465
         4        11   1.99268   4.85933   4.94240   4.60237
         4        12   4.91291   3.53946   4.91291   3.53946
         4        13   2.87697   2.12062
         4        14   3.58327   1.99343   4.60926
         4        15   4.50764   3.58730   4.50764   3.58730
         5         8   4.20046   3.54465   4.29011   3.65044
         5         9   4.94240   1.99268   4.85933   4.60237
         5        10   4.60237   4.94240   1.99268   4.85933
         5        11   4.20046   3.54465   4.29011   3.65044
         5        12   2.87697   2.12062
         5        13   3.53946   4.91291   3.53946   4.91291
         5        14   4.50764   3.58730   4.50764   3.58730
         5        15   1.99343   4.60926   3.58327
         6         8   1.67812   4.67908   4.80222
         6         9   4.48374   3.80263   4.37395   3.67253
         6        10   4.48374   3.80263   4.37395   3.67253
         6        11   1.67812   4.67908   4.80222
         6        12   3.80526   1.63088   4.79966
         6        13   4.29514   3.75548   4.29514   3.75548
         6        14   4.78737   3.72042   4.78737   3.72042
         6        15   3.29212   1.68028
         7         8   4.37395   3.67253   4.48374   3.80263
         7         9   4.80222   1.67812   4.67908
         7        10   4.80222   1.67812   4.67908
         7        11   4.37395   3.67253   4.48374   3.80263
         7        12   4.29514   3.75548   4.29514   3.75548
         7        13   1.63088   4.79966   3.80526
         7        14   3.29212   1.68028
         7        15   3.72042   4.78737   3.72042   4.78737
         8         0   4.81014   1.98387   3.50338
         8         1   1.94565   3.05048
         8         2   3.83577   4.49811   3.53887   4.24776
         8         3   3.89938   4.85212   3.52260   4.55485
         8         4   4.94240   4.85933   1.99268   4.60237
         8         5   3.65044   4.29011   3.54465   4.20046
         8         6   4.80222   4.67908   1.67812
         8         7   3.80263   4.48374   3.67253   4.37395
         9         0   1.94565   3.05048
         9         1   3.50338   4.81014   1.98387
         9         2   4.55485   3.52260   4.85212   3.89938
         9         3   3.53887   4.24776   3.83577   4.49811
         9         4   3.54465   4.20046   3.65044   4.29011
         9         5   4.60237   4.85933   1.99268   4.94240
         9         6   3.67253   4.37395   3.80263   4.48374
         9         7   4.67908   1.67812   4.80222
        10         0   3.83577   4.49811   3.53887   4.24776
        10         1   4.85212   3.89938   4.55485   3.52260
        10         2   3.50338   4.81014   1.98387
        10         3   1.94565   3.05048
        10         4   3.54465   4.20046   3.65044   4.29011
        10         5   4.85933   1.99268   4.94240   4.60237
        10         6   3.67253   4.37395   3.80263   4.48374
        10         7   4.67908   1.67812   4.80222
        11         0   3.52260   4.55485   3.89938   4.85212
        11         1   3.53887   4.24776   3.83577   4.49811
        11         2   1.94565   3.05048
        11         3   4.81014   1.98387   3.50338
        11         4   4.60237   4.94240   4.85933   1.99268
        11         5   3.65044   4.29011   3.54465   4.20046
        11         6   4.80222   4.67908   1.67812
        11         7   3.80263   4.48374   3.67253   4.37395
        12         0   4.54391   4.92723   1.94332   4.87688
        12         1   3.57059   4.11942   3.90626   4.41354
        12         2   3.57059   4.11942   3.90626   4.41354
        12         3   4.87688   4.54391   4.92723   1.94332
        12         4   3.53946   4.91291   3.53946   4.91291
        12         5   2.12062   2.87697
        12         6   4.79966   1.63088   3.80526
        12         7   3.75548   4.29514   3.75548   4.29514
        13         0   3.90626   4.41354   3.57059   4.11942
        13         1   4.87688   4.92723   1.94332   4.54391
        13         2   4.92723   1.94332   4.54391   4.87688
        13         3   3.90626   4.41354   3.57059   4.11942
