cif name= ./1522045.cif
./1522045.cif
Full Formula (Pr10 Mo64 O108)
Reduced Formula: Pr5(Mo16O27)2
abc   :  10.177000   9.117100  22.880000
angles:  90.000000 105.186000  90.000000
Sites (182)
  #  SP          a        b        c
---  ----  -------  -------  -------
ce_fraction=  0.9999751990873477
species:coords:index
O1 : [-2.32226179  0.07476022  8.43937446] : 141
O1 : [-3.34525992 -2.16257612  9.47497535] : 86
O1 : [-4.92119584  0.03099814  9.09076521] : 85
O1 : [-4.05128148 -2.09602129 12.03858439] : 111
O1 : [-0.37189533  0.02370446 10.40237914] : 93
O1 : [-1.42284607 -2.17351664 11.42473141] : 176
O1 : [-3.67123138 -0.07476022 13.64166808] : 139
O1 : [-4.5706471   2.17351664 10.65631113] : 174
O1 : [-1.94221169  2.09602129 10.04245815] : 113
O1 : [-1.07229733 -0.03099814 12.99027733] : 83
O1 : [-5.62159784 -0.02370446 11.6786634 ] : 91
O1 : [-2.64823325  2.16257612 12.60606719] : 88
!!!atention to nb coordination!!!
         [2.6882119638878303, 2.6924210358302685, 2.7397106583110213, 2.549799812160707, 2.701412848312703, 2.7108955825339573, 2.688211963887831, 2.710895582533956, 2.5497998121607055, 2.739710658311021, 2.701412848312705, 2.692421035830268]
         [2.6882119638878303, 2.6924210358302685, 2.7397106583110213, 2.5497998121607055, 2.701412848312703, 2.710895582533956, 2.6882119638878303, 2.710895582533956, 2.549799812160705, 2.739710658311021, 2.701412848312704, 2.6924210358302685]

ce_symbol  = I:12
ce_fraction=  2.3941342601241844e-05
species:coords:index
O1 : [-2.32226179  0.07476022  8.43937446] : 141
O1 : [-3.34525992 -2.16257612  9.47497535] : 86
O1 : [-4.92119584  0.03099814  9.09076521] : 85
O1 : [-4.05128148 -2.09602129 12.03858439] : 111
O1 : [-0.37189533  0.02370446 10.40237914] : 93
O1 : [-1.42284607 -2.17351664 11.42473141] : 176
O1 : [-3.67123138 -0.07476022 13.64166808] : 139
O1 : [-4.5706471   2.17351664 10.65631113] : 174
O1 : [-1.94221169  2.09602129 10.04245815] : 113
O1 : [-1.07229733 -0.03099814 12.99027733] : 83
O1 : [-5.62159784 -0.02370446 11.6786634 ] : 91
O1 : [-2.64823325  2.16257612 12.60606719] : 88
!!!atention to nb coordination!!!
         [2.6882119638878303, 2.6924210358302685, 2.7397106583110213, 2.549799812160707, 2.701412848312703, 2.7108955825339573, 2.688211963887831, 2.710895582533956, 2.5497998121607055, 2.739710658311021, 2.701412848312705, 2.692421035830268]
         [2.6882119638878303, 2.6924210358302685, 2.7397106583110213, 2.5497998121607055, 2.701412848312703, 2.710895582533956, 2.6882119638878303, 2.710895582533956, 2.549799812160705, 2.739710658311021, 2.701412848312704, 2.6924210358302685]

ce_symbol  = AC:12
ce_fraction=  8.595700510871353e-07
species:coords:index
O1 : [-2.32226179  0.07476022  8.43937446] : 141
O1 : [-3.34525992 -2.16257612  9.47497535] : 86
O1 : [-4.92119584  0.03099814  9.09076521] : 85
O1 : [-4.05128148 -2.09602129 12.03858439] : 111
O1 : [-0.37189533  0.02370446 10.40237914] : 93
O1 : [-1.42284607 -2.17351664 11.42473141] : 176
O1 : [-3.67123138 -0.07476022 13.64166808] : 139
O1 : [-4.5706471   2.17351664 10.65631113] : 174
O1 : [-1.94221169  2.09602129 10.04245815] : 113
O1 : [-1.07229733 -0.03099814 12.99027733] : 83
O1 : [-5.62159784 -0.02370446 11.6786634 ] : 91
O1 : [-2.64823325  2.16257612 12.60606719] : 88
!!!atention to nb coordination!!!
         [2.6882119638878303, 2.6924210358302685, 2.7397106583110213, 2.549799812160707, 2.701412848312703, 2.7108955825339573, 2.688211963887831, 2.710895582533956, 2.5497998121607055, 2.739710658311021, 2.701412848312705, 2.692421035830268]
         [2.6882119638878303, 2.6924210358302685, 2.7397106583110213, 2.5497998121607055, 2.701412848312703, 2.710895582533956, 2.6882119638878303, 2.710895582533956, 2.549799812160705, 2.739710658311021, 2.701412848312704, 2.6924210358302685]


**isite= 2
Pr1 : [-1.87634866  4.50822361 15.57685065]

ce_symbol  = C:12
ce_fraction=  0.9996574294103179
species:coords:index
O1 : [-3.21240337  2.48988001 15.44568926] : 146
O1 : [-4.3470548   4.48743662 16.49895499] : 126
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [-2.57217831  4.64151561 18.73355649] : 118
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [-0.57311138  2.29659749 14.76559315] : 114
O1 : [-2.12299351  6.7375369  14.34163713] : 109
O1 : [-1.00829828  4.56128513 13.16692567] : 169
O1 : [-0.25291265  6.81867909 16.32672285] : 162
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
O1 : [-3.59761026  4.50658253 13.86910282] : 134
O1 : [-2.92793685  6.73844861 16.98473792] : 99
!!!atention to nb coordination!!!
         [2.424037206842966, 2.6372518481444707, 2.9320662644002193, 3.2352337504293973, 2.831970292095539, 2.692184285547132, 2.560551478895746, 2.5620432115169858, 2.921653186554214, 2.9288416533319266, 2.4246952042670684, 2.8393463756401536]
         [2.424037206842966, 2.637251848144472, 2.9320662644002224, 3.2352337504293973, 2.831970292095539, 2.6921842855471314, 2.5605514788957455, 2.5620432115169858, 2.9216531865542152, 2.928841653331928, 2.4246952042670675, 2.8393463756401536]

ce_symbol  = I:12
ce_fraction=  0.0003312465643862861
species:coords:index
O1 : [-3.21240337  2.48988001 15.44568926] : 146
O1 : [-4.3470548   4.48743662 16.49895499] : 126
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [-2.57217831  4.64151561 18.73355649] : 118
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [-0.57311138  2.29659749 14.76559315] : 114
O1 : [-2.12299351  6.7375369  14.34163713] : 109
O1 : [-1.00829828  4.56128513 13.16692567] : 169
O1 : [-0.25291265  6.81867909 16.32672285] : 162
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
O1 : [-3.59761026  4.50658253 13.86910282] : 134
O1 : [-2.92793685  6.73844861 16.98473792] : 99
!!!atention to nb coordination!!!
         [2.424037206842966, 2.6372518481444707, 2.9320662644002193, 3.2352337504293973, 2.831970292095539, 2.692184285547132, 2.560551478895746, 2.5620432115169858, 2.921653186554214, 2.9288416533319266, 2.4246952042670684, 2.8393463756401536]
         [2.424037206842966, 2.637251848144472, 2.9320662644002224, 3.2352337504293973, 2.831970292095539, 2.6921842855471314, 2.5605514788957455, 2.5620432115169858, 2.9216531865542152, 2.928841653331928, 2.4246952042670675, 2.8393463756401536]

ce_symbol  = AC:12
ce_fraction=  1.1324025295916254e-05
species:coords:index
O1 : [-3.21240337  2.48988001 15.44568926] : 146
O1 : [-4.3470548   4.48743662 16.49895499] : 126
O1 : [ 0.0474426   4.5767842  17.78848787] : 172
O1 : [-2.57217831  4.64151561 18.73355649] : 118
O1 : [-1.41983677  2.38776849 17.39765342] : 97
O1 : [-0.57311138  2.29659749 14.76559315] : 114
O1 : [-2.12299351  6.7375369  14.34163713] : 109
O1 : [-1.00829828  4.56128513 13.16692567] : 169
O1 : [-0.25291265  6.81867909 16.32672285] : 162
O1 : [ 1.02920451  4.57222565 15.21383831] : 76
O1 : [-3.59761026  4.50658253 13.86910282] : 134
O1 : [-2.92793685  6.73844861 16.98473792] : 99
!!!atention to nb coordination!!!
         [2.424037206842966, 2.6372518481444707, 2.9320662644002193, 3.2352337504293973, 2.831970292095539, 2.692184285547132, 2.560551478895746, 2.5620432115169858, 2.921653186554214, 2.9288416533319266, 2.4246952042670684, 2.8393463756401536]
         [2.424037206842966, 2.637251848144472, 2.9320662644002224, 3.2352337504293973, 2.831970292095539, 2.6921842855471314, 2.5605514788957455, 2.5620432115169858, 2.9216531865542152, 2.928841653331928, 2.4246952042670675, 2.8393463756401536]


**isite= 3
Pr1 : [ 3.06310891  9.06677361 17.54471316]

ce_symbol  = C:12
ce_fraction=  0.9996569962063797
species:coords:index
O1 : [ 2.19505852  9.11983513 19.95463814] : 168
O1 : [ 4.39916362  7.04843001 17.67587455] : 147
O1 : [ 4.78437051  9.06513253 19.25246099] : 135
O1 : [ 5.53381504  9.04598662 16.62260882] : 127
O1 : [ 3.30975376 11.2960869  18.77992668] : 108
O1 : [ 1.13931764  9.1353342  15.33307594] : 173
O1 : [ 0.15755574  9.13077565 17.9077255 ] : 77
O1 : [ 1.75987163  6.85514749 18.35597066] : 115
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [ 4.11469709 11.29699861 16.13682589] : 98
O1 : [ 1.4396729  11.37722909 16.79484096] : 163
O1 : [ 3.75893855  9.20006561 14.38800732] : 119
!!!atention to nb coordination!!!
         [2.562043211516984, 2.424037206842966, 2.4246952042670697, 2.637251848144471, 2.5605514788957473, 2.932066264400221, 2.928841653331928, 2.6921842855471323, 2.831970292095539, 2.839346375640153, 2.9216531865542144, 3.2352337504293938]
         [2.562043211516987, 2.4240372068429648, 2.4246952042670697, 2.637251848144471, 2.560551478895746, 2.9320662644002207, 2.9288416533319284, 2.6921842855471314, 2.831970292095538, 2.839346375640153, 2.9216531865542144, 3.235233750429394]

ce_symbol  = I:12
ce_fraction=  0.0003312464208397923
species:coords:index
O1 : [ 2.19505852  9.11983513 19.95463814] : 168
O1 : [ 4.39916362  7.04843001 17.67587455] : 147
O1 : [ 4.78437051  9.06513253 19.25246099] : 135
O1 : [ 5.53381504  9.04598662 16.62260882] : 127
O1 : [ 3.30975376 11.2960869  18.77992668] : 108
O1 : [ 1.13931764  9.1353342  15.33307594] : 173
O1 : [ 0.15755574  9.13077565 17.9077255 ] : 77
O1 : [ 1.75987163  6.85514749 18.35597066] : 115
O1 : [ 2.60659701  6.94631849 15.72391039] : 96
O1 : [ 4.11469709 11.29699861 16.13682589] : 98
O1 : [ 1.4396729  11.37722909 16.79484096] : 163
